,locality,type of property,subtype of property,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
15575,Ganshoren,APARTMENT,APARTMENT,265000.0,3.0,100.0,INSTALLED,,-1.0,True,10.0,,,UNKNOWN,,,
15576,FRASNES-LEZ - BUISSENAL,HOUSE,MIXED_USE_BUILDING,285000.0,3.0,320.0,INSTALLED,,-1.0,,,,,208,2,,GOOD
15577,FRASNES-LEZ - BUISSENAL,HOUSE,HOUSE,525000.0,3.0,320.0,INSTALLED,,-1.0,,,,,208,2,,GOOD
15578,FRASNES-LEZ - BUISSENAL,APARTMENT,APARTMENT,525000.0,3.0,320.0,INSTALLED,,-1.0,,,,,UNKNOWN,2,,GOOD
15579,FRASNES-LEZ - BUISSENAL,APARTMENT,APARTMENT,285000.0,3.0,320.0,INSTALLED,,-1.0,,,,,UNKNOWN,2,,GOOD
15580,Merksem,APARTMENT,APARTMENT,199900.0,2.0,119.0,INSTALLED,,-1.0,True,7.0,,,UNKNOWN,2,,GOOD
15581,Schelle,HOUSE,HOUSE,549000.0,4.0,230.0,INSTALLED,,-1.0,,,True,150.0,0,3,,
15582,Stabroek,HOUSE,HOUSE,409000.0,5.0,194.0,0,,-1.0,True,30.0,True,162.0,408,3,,TO_RENOVATE
15583,Antwerp,APARTMENT,APARTMENT,185000.0,2.0,83.0,SEMI_EQUIPPED,,-1.0,True,9.0,,,,,,GOOD
15584,Tubize,HOUSE,HOUSE,370000.0,3.0,171.0,INSTALLED,,1.0,True,,True,,242,2,,AS_NEW
15585,Uccle,HOUSE,HOUSE,549000.0,3.0,205.0,NOT_INSTALLED,,-1.0,,,True,150.0,230,2,,TO_RENOVATE
15586,WOLUWÉ-SAINT-PIERRE,HOUSE,HOUSE,1150000.0,4.0,306.0,INSTALLED,,1.0,True,,True,,456,3,,AS_NEW
15587,WOLUWÉ-SAINT-PIERRE,APARTMENT,DUPLEX,1150000.0,4.0,306.0,INSTALLED,,1.0,True,,True,,UNKNOWN,3,,AS_NEW
15588,Koekelare,HOUSE,HOUSE,310000.0,3.0,,0,,,,,,,600,3,,GOOD
15589,Forest,APARTMENT,GROUND_FLOOR,395000.0,2.0,98.0,,False,,True,55.0,,,UNKNOWN,3,,GOOD
15590,Harelbeke,HOUSE,HOUSE,189000.0,3.0,190.0,,,,,,,,125,3,,TO_BE_DONE_UP
15591,Gent,HOUSE,HOUSE,899000.0,4.0,350.0,0,,,,,True,169.0,356,4,,GOOD
15592,Lier,APARTMENT,DUPLEX,324000.0,3.0,100.0,,,,,,,,UNKNOWN,2,,
15593,Lier,APARTMENT,DUPLEX,325000.0,2.0,95.0,,,,,,,,UNKNOWN,2,,
15594,Geel,HOUSE,VILLA,749000.0,4.0,437.0,0,,,True,,,,3352,4,,GOOD
15595,Assebroek,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
15596,Roosdaal,HOUSE,VILLA,480000.0,4.0,229.0,0,,1.0,True,,,,635,4,,GOOD
15597,Lendelede,HOUSE,HOUSE,169000.0,2.0,,0,,,,,,,217,4,,
15598,Namur,APARTMENT,APARTMENT,230000.0,3.0,80.0,INSTALLED,,-1.0,,,,,,3,,JUST_RENOVATED
15599,Braine-le-Chateau,HOUSE,HOUSE,365000.0,3.0,160.0,0,False,,True,20.0,,,595,4,,GOOD
15600,Lede,HOUSE,HOUSE,349000.0,4.0,183.0,USA_HYPER_EQUIPPED,False,,True,5.0,,,79,3,,AS_NEW
15601,Uccle,HOUSE,TOWN_HOUSE,350000.0,2.0,150.0,INSTALLED,False,,True,20.0,,,190,3,,TO_BE_DONE_UP
15602,Herne,HOUSE,HOUSE,350000.0,2.0,168.0,SEMI_EQUIPPED,,-1.0,True,,True,,579,3,,GOOD
15603,Courcelles,HOUSE,APARTMENT_BLOCK,357900.0,10.0,320.0,SEMI_EQUIPPED,,-1.0,,,True,174.0,430,2,,TO_RENOVATE
15604,Courcelles,HOUSE,HOUSE,357900.0,10.0,320.0,SEMI_EQUIPPED,,-1.0,,,True,174.0,430,2,,TO_RENOVATE
15605,Opwijk,HOUSE,HOUSE,359000.0,3.0,160.0,INSTALLED,False,,True,24.0,True,453.0,681,4,False,GOOD
15606,Lebbeke,HOUSE,HOUSE,359000.0,2.0,150.0,SEMI_EQUIPPED,,-1.0,,,True,,536,2,,TO_BE_DONE_UP
15607,Maarkedal,HOUSE,MIXED_USE_BUILDING,359000.0,4.0,515.0,,False,,True,,True,,1720,3,False,TO_RENOVATE
15608,Maarkedal,HOUSE,HOUSE,359000.0,4.0,515.0,,False,,True,,True,,1720,3,False,TO_RENOVATE
15609,Libin,HOUSE,HOUSE,360000.0,6.0,169.0,SEMI_EQUIPPED,False,,True,,True,1145.0,1145,4,False,TO_BE_DONE_UP
15610,Deurne,HOUSE,HOUSE,365000.0,3.0,150.0,SEMI_EQUIPPED,False,,,,True,100.0,281,3,False,TO_RENOVATE
15611,Lokeren,HOUSE,HOUSE,365000.0,3.0,129.0,INSTALLED,False,,True,40.0,True,276.0,372,2,,JUST_RENOVATED
15612,Oostkamp,HOUSE,HOUSE,369000.0,2.0,156.0,,,,True,40.0,True,431.0,615,3,True,GOOD
15613,Willebroek,HOUSE,APARTMENT_BLOCK,370000.0,0.0,,SEMI_EQUIPPED,,-1.0,,,,,172,2,,TO_BE_DONE_UP
15614,Oudenaarde,HOUSE,HOUSE,370000.0,3.0,126.0,0,,-1.0,,,,,1500,,,
15615,Zétrud-lumay,HOUSE,HOUSE,374000.0,3.0,181.0,INSTALLED,False,,True,144.0,True,758.0,868,3,True,GOOD
15616,Braine-le-ChÃteau,HOUSE,HOUSE,375000.0,5.0,172.0,USA_HYPER_EQUIPPED,,,True,17.0,True,247.0,325,2,False,GOOD
15617,Saint-Georges-sur-Meuse,HOUSE,BUNGALOW,375000.0,2.0,245.0,INSTALLED,,,True,25.0,True,922.0,1072,4,False,GOOD
15618,Bredene,HOUSE,HOUSE,379000.0,3.0,100.0,0,,,,,True,128.0,265,,False,AS_NEW
15619,Kortenaken,HOUSE,HOUSE,380000.0,4.0,210.0,INSTALLED,False,,True,58.0,True,6200.0,7053,4,False,GOOD
15620,Erpe-Mere,HOUSE,HOUSE,380000.0,3.0,137.0,,True,,True,,True,300.0,508,3,False,GOOD
15621,Bredene,HOUSE,HOUSE,382500.0,4.0,178.0,INSTALLED,False,1.0,,,True,160.0,278,2,False,JUST_RENOVATED
15622,Rhode-Saint-Genèse,HOUSE,HOUSE,385000.0,3.0,150.0,USA_HYPER_EQUIPPED,False,,True,15.0,True,300.0,450,3,,AS_NEW
15623,Aalst,HOUSE,HOUSE,385000.0,6.0,240.0,INSTALLED,False,,True,6.0,,,110,,False,GOOD
15624,Beersel,HOUSE,TOWN_HOUSE,389000.0,3.0,165.0,0,,-1.0,,,,,0,,,GOOD
15625,Affligem,HOUSE,EXCEPTIONAL_PROPERTY,389000.0,6.0,233.0,HYPER_EQUIPPED,False,,True,20.0,True,100.0,200,2,False,AS_NEW
15626,Tubize,HOUSE,HOUSE,390000.0,3.0,200.0,,False,,True,35.0,True,800.0,875,3,False,GOOD
15627,Galmaarden,HOUSE,VILLA,390000.0,3.0,216.0,HYPER_EQUIPPED,False,,True,,True,1100.0,1738,4,,GOOD
15628,CORBAIS,HOUSE,HOUSE,395000.0,4.0,163.0,INSTALLED,,-1.0,True,34.0,True,709.0,872,4,,GOOD
15629,Esneux,HOUSE,MANSION,395000.0,6.0,257.0,SEMI_EQUIPPED,,1.0,True,30.0,,,554,3,False,TO_BE_DONE_UP
15630,Pont-à-Celles,HOUSE,HOUSE,325000.0,3.0,127.0,INSTALLED,False,,True,,,,157,3,,AS_NEW
15631,Uccle,HOUSE,HOUSE,1095000.0,4.0,210.0,HYPER_EQUIPPED,False,,True,16.0,,,335,3,False,AS_NEW
15632,Woluwe-Saint-Lambert,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
15633,Overijse,HOUSE,VILLA,690000.0,5.0,264.0,HYPER_EQUIPPED,False,,True,60.0,,,3866,4,False,GOOD
15634,Deurne,APARTMENT,APARTMENT,184900.0,2.0,94.0,0,False,,,,,,UNKNOWN,2,False,GOOD
15635,Nazareth,HOUSE,EXCEPTIONAL_PROPERTY,1650000.0,3.0,164.0,0,,-1.0,,,,,9136,4,,TO_RESTORE
15636,Evere,APARTMENT,APARTMENT,277000.0,2.0,98.0,INSTALLED,False,,True,10.0,,,,3,,AS_NEW
15637,Evere,APARTMENT,APARTMENT,277000.0,3.0,98.0,INSTALLED,False,,True,10.0,,,,,,AS_NEW
15638,Buggenhout,APARTMENT,APARTMENT,265000.0,2.0,95.0,,False,,True,16.0,,,UNKNOWN,2,False,
15639,Woluwe-St-Lambert,APARTMENT,APARTMENT,245000.0,2.0,74.0,HYPER_EQUIPPED,,1.0,True,,,,,2,,GOOD
15640,Beauraing,HOUSE,HOUSE,245000.0,9.0,200.0,,,,,,,,900,,,TO_RENOVATE
15641,Herent,HOUSE,VILLA,625000.0,5.0,227.0,SEMI_EQUIPPED,False,,True,,,,1179,4,,
15642,Beersel,HOUSE,VILLA,650000.0,4.0,,INSTALLED,,2.0,True,20.0,True,3400.0,3600,4,,TO_RENOVATE
15643,Lierde,HOUSE,HOUSE,210000.0,3.0,125.0,INSTALLED,False,,True,,True,,542,,False,GOOD
15644,Ath,HOUSE,VILLA,895000.0,2.0,266.0,HYPER_EQUIPPED,,,True,107.0,True,850.0,1143,4,True,AS_NEW
15645,Hotton,HOUSE,MIXED_USE_BUILDING,399000.0,4.0,324.0,,False,,True,16.0,True,724.0,980,4,,GOOD
15646,Buggenhout,HOUSE,HOUSE,575000.0,3.0,177.0,HYPER_EQUIPPED,,,True,,,,350,3,,AS_NEW
15647,Herstal,HOUSE,BUNGALOW,185000.0,2.0,115.0,SEMI_EQUIPPED,False,,True,,,,0,3,,GOOD
15648,Oostende,APARTMENT,APARTMENT,239000.0,2.0,91.0,0,,,True,,,,UNKNOWN,,,AS_NEW
15649,Waregem,HOUSE,HOUSE,549000.0,2.0,220.0,USA_HYPER_EQUIPPED,False,,True,,,,326,2,False,JUST_RENOVATED
15650,Laakdal,HOUSE,HOUSE,389000.0,3.0,171.0,HYPER_EQUIPPED,False,,True,,,,403,4,,AS_NEW
15651,Tubize,HOUSE,HOUSE,260000.0,2.0,120.0,,False,,True,,True,200.0,248,2,False,GOOD
15652,Zwalm,HOUSE,HOUSE,338500.0,4.0,188.0,SEMI_EQUIPPED,,,,,True,100.0,423,3,,
15653,Aalst,HOUSE,MIXED_USE_BUILDING,650000.0,0.0,750.0,0,,,,,,,300,2,,TO_RENOVATE
15654,Rotselaar,HOUSE,HOUSE,865000.0,6.0,355.0,HYPER_EQUIPPED,False,,True,,,,3150,4,True,GOOD
15655,Seraing,HOUSE,HOUSE,149000.0,2.0,113.0,INSTALLED,False,,True,21.0,True,95.0,147,3,False,GOOD
15656,Liege,HOUSE,HOUSE,199000.0,4.0,135.0,SEMI_EQUIPPED,False,,True,20.0,True,238.0,358,3,False,GOOD
15657,Verviers Ensival,HOUSE,HOUSE,199000.0,2.0,104.0,INSTALLED,False,,True,112.0,,,95,2,False,GOOD
15658,Seraing,HOUSE,APARTMENT_BLOCK,365000.0,9.0,430.0,NOT_INSTALLED,False,,True,20.0,True,480.0,722,2,False,TO_BE_DONE_UP
15659,Linter Neerlinter,HOUSE,MIXED_USE_BUILDING,249000.0,2.0,100.0,INSTALLED,False,,True,,True,250.0,380,3,False,TO_RENOVATE
15660,Ninove,HOUSE,HOUSE,475000.0,3.0,230.0,SEMI_EQUIPPED,,-1.0,True,30.0,True,,1350,4,,GOOD
15661,NIEUWENHOVE,HOUSE,HOUSE,475000.0,3.0,230.0,SEMI_EQUIPPED,,-1.0,True,30.0,True,,1350,4,,GOOD
15662,Heist-op-den-Berg,HOUSE,TOWN_HOUSE,479000.0,3.0,239.0,INSTALLED,False,,,,True,,268,4,False,GOOD
15663,Malmedy,HOUSE,HOUSE,479000.0,3.0,279.0,INSTALLED,False,,True,31.0,True,1460.0,10206,4,False,GOOD
15664,Profondeville,HOUSE,HOUSE,479000.0,5.0,184.0,USA_INSTALLED,False,,True,,True,1358.0,1358,4,False,AS_NEW
15665,Wanfercée-Baulet,HOUSE,HOUSE,479999.0,4.0,237.0,INSTALLED,,1.0,True,36.0,True,,1518,4,,
15666,Gingelom,HOUSE,EXCEPTIONAL_PROPERTY,480000.0,5.0,400.0,INSTALLED,False,,True,100.0,True,1000.0,1871,4,False,GOOD
15667,Braine-le-Comte,HOUSE,VILLA,480000.0,6.0,272.0,0,,-1.0,True,50.0,True,,1477,4,,
15668,Jette,HOUSE,HOUSE,485000.0,2.0,143.0,USA_HYPER_EQUIPPED,,-1.0,True,35.0,,,0,4,,
15669,Affligem,HOUSE,MIXED_USE_BUILDING,485000.0,3.0,354.0,HYPER_EQUIPPED,False,,True,85.0,True,85.0,310,3,False,GOOD
15670,Aartselaar,HOUSE,HOUSE,485000.0,4.0,214.0,0,,,,,,,234,2,False,AS_NEW
15671,Tienen,HOUSE,VILLA,495000.0,3.0,250.0,INSTALLED,False,,True,,,,677,4,,GOOD
15672,Namur,HOUSE,VILLA,495000.0,4.0,180.0,INSTALLED,,-1.0,,,,,534,4,,GOOD
15673,Veurne,HOUSE,HOUSE,495000.0,4.0,242.0,0,False,,,,True,,595,,False,
15674,Linter,HOUSE,HOUSE,499000.0,3.0,128.0,,,,True,131.0,True,1000.0,1581,4,,GOOD
15675,Lincent,HOUSE,FARMHOUSE,499000.0,3.0,277.0,INSTALLED,False,,True,,True,1115.0,1835,4,False,GOOD
15676,BAASRODE,HOUSE,HOUSE,499000.0,4.0,253.0,INSTALLED,,-1.0,True,,True,,1158,4,,
15677,BAASRODE,HOUSE,VILLA,499000.0,4.0,253.0,INSTALLED,,-1.0,True,,True,,1158,4,,
15678,Obaix,HOUSE,VILLA,515000.0,4.0,188.0,INSTALLED,,,True,,True,977.0,1095,4,,AS_NEW
15679,Essen,HOUSE,VILLA,519000.0,4.0,245.0,INSTALLED,,,,,,,591,4,False,GOOD
15680,Forest,HOUSE,HOUSE,520000.0,4.0,230.0,0,False,,,,,,0,2,,GOOD
15681,Arlon,HOUSE,HOUSE,520000.0,3.0,,USA_HYPER_EQUIPPED,False,,True,75.0,,,1835,4,False,GOOD
15682,BRUXELLES,HOUSE,HOUSE,521000.0,4.0,149.0,USA_HYPER_EQUIPPED,,-1.0,True,46.0,True,,0,3,,
15683,BRUXELLES,HOUSE,HOUSE,521000.0,4.0,149.0,USA_HYPER_EQUIPPED,,-1.0,True,46.0,True,,0,3,,
15684,Evere,HOUSE,HOUSE,521000.0,4.0,149.0,USA_HYPER_EQUIPPED,,-1.0,True,46.0,True,,0,3,,
15685,Evere,HOUSE,HOUSE,521000.0,4.0,149.0,USA_HYPER_EQUIPPED,,-1.0,True,46.0,True,,0,3,,
15686,Machelen,HOUSE,HOUSE,521000.0,4.0,149.0,USA_HYPER_EQUIPPED,,-1.0,True,46.0,True,,0,3,,
15687,Diegem,HOUSE,HOUSE,521000.0,4.0,149.0,USA_HYPER_EQUIPPED,,-1.0,True,46.0,True,,0,3,,
15688,Winksele,HOUSE,VILLA,525000.0,4.0,195.0,0,,,True,48.0,True,125.0,588,4,,GOOD
15689,Belgrade,HOUSE,HOUSE,525000.0,5.0,210.0,0,,,True,36.0,True,275.0,665,4,True,GOOD
15690,Berlaar,HOUSE,HOUSE,383000.0,3.0,172.0,INSTALLED,,-1.0,True,13.0,True,202.0,287,3,,
15691,Berlaar,HOUSE,HOUSE,345000.0,3.0,169.0,INSTALLED,,-1.0,True,9.0,True,62.0,254,3,,
15692,Berlaar,HOUSE,HOUSE,348000.0,3.0,169.0,INSTALLED,,-1.0,True,12.0,True,60.0,144,3,,
15693,Wemmel,HOUSE,HOUSE,850000.0,4.0,219.0,INSTALLED,,1.0,True,,True,,1698,4,,TO_BE_DONE_UP
15694,SINT-KATELIJNE-WAVER,HOUSE,HOUSE,343000.0,3.0,217.0,INSTALLED,,-1.0,,,,,805,4,,
15695,Plombieres,HOUSE,HOUSE,299000.0,2.0,164.0,INSTALLED,,,True,27.0,,,1092,3,,
15696,Wezembeek-Oppem,HOUSE,EXCEPTIONAL_PROPERTY,1895000.0,5.0,333.0,USA_HYPER_EQUIPPED,,,True,56.0,True,1000.0,1213,4,,AS_NEW
15697,Enghien,HOUSE,MIXED_USE_BUILDING,750000.0,4.0,691.0,NOT_INSTALLED,,,True,,,,470,2,False,TO_RENOVATE
15698,Geel,HOUSE,HOUSE,289000.0,3.0,201.0,0,,,,,,,1254,3,,TO_BE_DONE_UP
15699,Braine-l'Alleud,HOUSE,HOUSE,485000.0,3.0,150.0,INSTALLED,,,True,,True,400.0,724,4,,AS_NEW
15700,Waterloo,HOUSE,HOUSE,675000.0,5.0,240.0,,,,True,,,,1144,4,,TO_BE_DONE_UP
15701,Antwerp,APARTMENT,APARTMENT,520000.0,3.0,140.0,HYPER_EQUIPPED,False,,True,14.0,,,,2,False,AS_NEW
15702,Verviers Heusy,HOUSE,HOUSE,570392.0,4.0,155.0,USA_HYPER_EQUIPPED,,,True,38.0,,,598,3,,
15703,Welkenraedt,APARTMENT,APARTMENT,445200.0,3.0,107.0,USA_HYPER_EQUIPPED,,,,,,,UNKNOWN,,,AS_NEW
15704,Welkenraedt,APARTMENT,APARTMENT,402800.0,2.0,98.0,USA_HYPER_EQUIPPED,,,,,,,UNKNOWN,,,AS_NEW
15705,Welkenraedt,APARTMENT,APARTMENT,283054.0,1.0,64.0,USA_HYPER_EQUIPPED,,,,,,,UNKNOWN,,,AS_NEW
15706,Welkenraedt,APARTMENT,APARTMENT,320942.0,1.0,73.0,USA_HYPER_EQUIPPED,,,,,,,UNKNOWN,,,AS_NEW
15707,Welkenraedt,APARTMENT,APARTMENT,381716.0,2.0,98.0,USA_HYPER_EQUIPPED,,,,,,,UNKNOWN,,,AS_NEW
15708,Welkenraedt,APARTMENT,APARTMENT,271358.0,1.0,64.0,USA_HYPER_EQUIPPED,,,,,,,UNKNOWN,,,
15709,Welkenraedt,APARTMENT,APARTMENT,298546.0,1.0,73.0,USA_HYPER_EQUIPPED,,,,,,,UNKNOWN,,,AS_NEW
15710,Welkenraedt,APARTMENT,APARTMENT,311018.0,1.0,73.0,USA_HYPER_EQUIPPED,,,,,,,UNKNOWN,,,AS_NEW
15711,Saint-Ghislain Baudour,HOUSE,VILLA,250000.0,4.0,239.0,,False,,,,,,6580,3,,JUST_RENOVATED
15712,Antwerp,HOUSE,HOUSE,449000.0,3.0,103.0,INSTALLED,False,,True,,,,0,2,False,JUST_RENOVATED
15713,Brasschaat,HOUSE,HOUSE,515000.0,3.0,182.0,INSTALLED,,,True,,,,421,3,,GOOD
15714,Courcelles,HOUSE,HOUSE,170000.0,3.0,140.0,INSTALLED,False,,True,,True,450.0,590,3,False,TO_BE_DONE_UP
15715,Ixelles,APARTMENT,APARTMENT,480000.0,1.0,104.0,INSTALLED,False,,,,,,UNKNOWN,2,False,GOOD
15716,Leuven,APARTMENT,FLAT_STUDIO,319000.0,1.0,48.0,INSTALLED,False,,True,10.0,,,,2,,AS_NEW
15717,Leuven,HOUSE,HOUSE,525000.0,5.0,222.0,INSTALLED,False,,True,160.0,,,1150,3,,GOOD
15718,Blankenberge,APARTMENT,APARTMENT,269000.0,1.0,64.0,,True,,True,7.0,,,,,,GOOD
15719,Anderlecht,HOUSE,APARTMENT_BLOCK,395000.0,4.0,240.0,,False,,,,,,100,2,,GOOD
15720,Erpe-Mere,HOUSE,BUNGALOW,525000.0,3.0,140.0,INSTALLED,False,,True,30.0,,,1470,4,,GOOD
15721,Berlare Overmere,HOUSE,HOUSE,529000.0,4.0,176.0,HYPER_EQUIPPED,False,,True,20.0,True,200.0,526,4,False,AS_NEW
15722,Avelgem,HOUSE,HOUSE,530000.0,3.0,261.0,INSTALLED,,,True,1.0,True,800.0,1000,4,False,AS_NEW
15723,Hoegaarden,HOUSE,HOUSE,539000.0,4.0,419.0,INSTALLED,False,,True,15.0,True,865.0,1325,2,False,GOOD
15724,Petegem-aan-de-Leie,HOUSE,HOUSE,539000.0,4.0,262.0,INSTALLED,,-1.0,,,True,,758,4,,
15725,MOLENBEEK-SAINT-JEAN,HOUSE,APARTMENT_BLOCK,540000.0,3.0,350.0,INSTALLED,,-1.0,True,,,,190,2,,GOOD
15726,Oostende,HOUSE,APARTMENT_BLOCK,545000.0,4.0,423.0,INSTALLED,False,,True,,True,186.0,326,2,False,GOOD
15727,Zoersel,HOUSE,HOUSE,549000.0,3.0,,USA_INSTALLED,,1.0,True,11.0,True,700.0,888,4,False,JUST_RENOVATED
15728,Rosières,HOUSE,VILLA,550000.0,3.0,160.0,NOT_INSTALLED,,1.0,,,,,1133,4,,GOOD
15729,Neuville en condroz,HOUSE,VILLA,550000.0,4.0,189.0,HYPER_EQUIPPED,,,True,,True,2185.0,2345,4,,GOOD
15730,Verviers,HOUSE,APARTMENT_BLOCK,550000.0,7.0,519.0,INSTALLED,False,,,,,,2505,4,,GOOD
15731,Namur,HOUSE,VILLA,550000.0,3.0,231.0,INSTALLED,,-1.0,True,,True,4243.0,4243,4,,
15732,Ciney,HOUSE,VILLA,550000.0,3.0,231.0,INSTALLED,,-1.0,True,,True,4243.0,4243,4,,
15733,Marche-en-Famenne,HOUSE,VILLA,550000.0,3.0,231.0,INSTALLED,,-1.0,True,,True,4243.0,4243,4,,
15734,Beveren,HOUSE,HOUSE,550000.0,5.0,287.0,INSTALLED,False,1.0,,,True,446.0,600,4,False,GOOD
15735,Geraardsbergen,HOUSE,HOUSE,550000.0,6.0,301.0,HYPER_EQUIPPED,True,,True,27.0,,,313,3,False,AS_NEW
15736,Oostkamp,HOUSE,HOUSE,560000.0,7.0,353.0,,,1.0,True,20.0,,,553,3,,GOOD
15737,Beauvechain,HOUSE,VILLA,565000.0,5.0,300.0,0,False,,True,,,,2000,4,,TO_RENOVATE
15738,Liège,HOUSE,HOUSE,565000.0,4.0,404.0,SEMI_EQUIPPED,False,,True,32.0,True,32.0,125,2,False,GOOD
15739,Lievegem,HOUSE,VILLA,566500.0,4.0,206.0,USA_HYPER_EQUIPPED,False,,True,,,,667,4,,AS_NEW
15740,Wichelen Schellebelle,HOUSE,HOUSE,569000.0,3.0,227.0,INSTALLED,False,,True,20.0,True,300.0,659,4,False,GOOD
15741,PETIT-WARET,HOUSE,HOUSE,570000.0,6.0,486.0,INSTALLED,,1.0,,,,,1700,4,,
15742,Bruxelles,HOUSE,HOUSE,580000.0,4.0,250.0,INSTALLED,,,True,,True,81.0,208,2,,AS_NEW
15743,Waterloo,HOUSE,VILLA,590000.0,3.0,171.0,NOT_INSTALLED,,-1.0,,,True,,662,,,
15744,Aubange,HOUSE,VILLA,590000.0,4.0,220.0,USA_HYPER_EQUIPPED,,-1.0,True,30.0,,,978,4,,AS_NEW
15745,Aubange,HOUSE,HOUSE,590000.0,4.0,220.0,USA_HYPER_EQUIPPED,,-1.0,True,30.0,,,978,4,,AS_NEW
15746,Maldegem,HOUSE,VILLA,590000.0,4.0,297.0,INSTALLED,,,,,,,742,4,False,AS_NEW
15747,Schaerbeek,HOUSE,HOUSE,595000.0,4.0,200.0,SEMI_EQUIPPED,False,,,,,,67,2,False,TO_BE_DONE_UP
15748,Woluwe-Saint-Lambert,HOUSE,HOUSE,595000.0,4.0,154.0,HYPER_EQUIPPED,False,,True,30.0,True,100.0,294,3,False,TO_BE_DONE_UP
15749,Kortemark,HOUSE,HOUSE,595000.0,4.0,446.0,0,False,,,,True,,7840,,False,TO_RENOVATE
15750,Heist-op-den-Berg,HOUSE,HOUSE,675000.0,5.0,323.0,USA_HYPER_EQUIPPED,False,,True,,,,746,4,,AS_NEW
15751,Mechelen,HOUSE,HOUSE,380000.0,3.0,124.0,INSTALLED,,,True,13.0,True,50.0,157,2,,
15752,Houffalize,HOUSE,HOUSE,135000.0,3.0,195.0,0,False,,,,,,485,3,,GOOD
15753,Antwerpen Deurne,APARTMENT,APARTMENT,205000.0,2.0,85.0,,,,True,2.0,,,UNKNOWN,3,,AS_NEW
15754,Antwerpen Deurne,APARTMENT,APARTMENT,209000.0,2.0,85.0,,,,True,2.0,,,UNKNOWN,3,,AS_NEW
15755,Antwerpen Deurne,APARTMENT,APARTMENT,209000.0,2.0,85.0,,,,True,2.0,,,UNKNOWN,3,,AS_NEW
15756,Antwerpen Deurne,APARTMENT,APARTMENT,215000.0,2.0,76.0,0,,,,,,,UNKNOWN,3,,AS_NEW
15757,Antwerp,APARTMENT,APARTMENT,235000.0,2.0,,,,,,,,,UNKNOWN,,,
15758,Antwerpen Deurne,APARTMENT,APARTMENT,210000.0,2.0,82.0,,,,True,,True,40.0,,,,GOOD
15759,Antwerp,APARTMENT,LOFT,945000.0,3.0,158.0,0,False,,True,38.0,,,UNKNOWN,,,AS_NEW
15760,Uccle,HOUSE,HOUSE,1050000.0,4.0,205.0,SEMI_EQUIPPED,False,,True,,,,955,2,,TO_RENOVATE
15761,St.-Amandsberg,HOUSE,HOUSE,259000.0,4.0,165.0,HYPER_EQUIPPED,False,,,,,,80,2,,
15762,Hove,HOUSE,HOUSE,624900.0,3.0,211.0,INSTALLED,False,,,,,,697,4,False,TO_BE_DONE_UP
15763,Mechelen,HOUSE,HOUSE,679000.0,4.0,168.0,INSTALLED,False,,True,15.0,True,56.0,108,2,False,AS_NEW
15764,Mechelen,HOUSE,HOUSE,319000.0,4.0,132.0,NOT_INSTALLED,False,,,,,,111,2,,TO_RENOVATE
15765,Schelle,HOUSE,HOUSE,869000.0,3.0,346.0,HYPER_EQUIPPED,,,True,,,,1955,4,,
15766,Keerbergen,HOUSE,HOUSE,415000.0,3.0,150.0,HYPER_EQUIPPED,False,,True,,,,388,3,,AS_NEW
15767,Keerbergen,HOUSE,BUNGALOW,425000.0,3.0,160.0,,False,,True,,,,1561,4,,TO_RENOVATE
15768,Arlon,APARTMENT,APARTMENT,299000.0,1.0,71.0,USA_INSTALLED,False,,True,9.0,True,26.0,UNKNOWN,2,False,AS_NEW
15769,Kampenhout,HOUSE,VILLA,749800.0,5.0,309.0,HYPER_EQUIPPED,False,,True,,,,1099,4,False,AS_NEW
15770,Haacht,HOUSE,HOUSE,319000.0,3.0,126.0,INSTALLED,,,True,,,,264,3,False,GOOD
15771,Woluwe-Saint-Pierre,HOUSE,TOWN_HOUSE,645000.0,4.0,191.0,HYPER_EQUIPPED,False,,True,10.0,True,140.0,261,3,False,GOOD
15772,Etterbeek,APARTMENT,FLAT_STUDIO,179000.0,1.0,74.0,USA_INSTALLED,False,,,,,,UNKNOWN,2,False,TO_RENOVATE
15773,Bouillon,HOUSE,HOUSE,225000.0,5.0,215.0,INSTALLED,False,,True,8.0,,,170,3,False,GOOD
15774,Fossesla-Ville,HOUSE,HOUSE,225000.0,2.0,62.0,INSTALLED,False,,True,,,,456,4,,GOOD
15775,Kapellen,HOUSE,VILLA,499000.0,3.0,133.0,0,,-1.0,,,,,1264,4,,
15776,Libramont-Chevigny -Presseux,APARTMENT,APARTMENT,229900.0,2.0,85.0,0,False,,True,8.0,True,100.0,UNKNOWN,,False,
15777,Libin,APARTMENT,APARTMENT,244900.0,2.0,82.0,0,False,,True,6.0,,,UNKNOWN,,False,
15778,Liège,APARTMENT,PENTHOUSE,285000.0,3.0,120.0,INSTALLED,False,,True,29.0,,,UNKNOWN,4,False,TO_BE_DONE_UP
15779,Braives,HOUSE,COUNTRY_COTTAGE,330000.0,4.0,150.0,INSTALLED,False,,True,30.0,True,2355.0,3152,4,True,TO_RENOVATE
