,Unnamed: 0,url,region,province,locality,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
2014,2014,https://www.immoweb.be/en/classified/house/for-sale/peer/3990/10681954,Flanders,Limburg,Peer,HOUSE,HOUSE,385700.0,3.0,170.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,798,4,0,
2015,2015,https://www.immoweb.be/en/classified/house/for-sale/verviers%20ensival/4800/10681951,Wallonie,Liège,Verviers Ensival,HOUSE,HOUSE,199000.0,2.0,104.0,INSTALLED,0,0,1,112.0,0,0.0,95,2,0,GOOD
2016,2016,https://www.immoweb.be/en/classified/apartment/for-sale/ciney/5590/10681949,Wallonie,Namur,Ciney,APARTMENT,APARTMENT,225000.0,2.0,103.0,NOT_INSTALLED,0,0,1,9.0,0,0.0,UNKNOWN,1,0,GOOD
2017,2017,https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/10681946,Wallonie,Luxembourg,Libramont-Chevigny,APARTMENT,APARTMENT,247500.0,2.0,207.7073648685428,INSTALLED,0,0,1,9.0,0,0.0,UNKNOWN,4,0,AS_NEW
2018,2018,https://www.immoweb.be/en/classified/house/for-sale/hasselt/3500/10681936,Flanders,Limburg,Hasselt,HOUSE,HOUSE,420275.0,3.0,154.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,564,3,0,
2019,2019,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gesves/5340/10681935,Wallonie,Namur,Gesves,HOUSE_GROUP,HOUSE_GROUP,,0.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,
2020,2020,https://www.immoweb.be/en/classified/house/for-sale/gesves/5340/10681934,Wallonie,Namur,Gesves,HOUSE,HOUSE,375000.0,4.0,130.0,NOT_INSTALLED,0,0,0,0.0,1,600.0,600,4,0,GOOD
2021,2021,https://www.immoweb.be/en/classified/house/for-sale/gesves/5340/10681933,Wallonie,Namur,Gesves,HOUSE,HOUSE,395000.0,5.0,174.0,NOT_INSTALLED,0,0,0,0.0,1,600.0,600,4,0,GOOD
2022,2022,https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/10681932,Flanders,West Flanders,Oostende,HOUSE,HOUSE,160000.0,1.0,207.7073648685428,INSTALLED,0,0,0,0.0,0,0.0,181,1,0,GOOD
2023,2023,https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/10681931,Wallonie,Luxembourg,Libramont-Chevigny,APARTMENT,APARTMENT,255000.0,2.0,207.7073648685428,INSTALLED,0,0,1,12.0,0,0.0,UNKNOWN,4,0,AS_NEW
2024,2024,https://www.immoweb.be/en/classified/house/for-sale/havelange/5370/10681930,Wallonie,Namur,Havelange,HOUSE,HOUSE,380000.0,5.0,360.0,NOT_INSTALLED,0,1,1,455.0,1,2486.0,2486,4,0,TO_RENOVATE
2025,2025,https://www.immoweb.be/en/classified/house/for-sale/chapois/5590/10681929,Wallonie,Namur,Chapois,HOUSE,HOUSE,395000.0,4.0,180.0,NOT_INSTALLED,0,1,1,50.0,1,9906.0,9906,4,0,GOOD
2026,2026,https://www.immoweb.be/en/classified/house/for-sale/barvaux-condroz/5370/10681928,Wallonie,Namur,Barvaux-Condroz,HOUSE,HOUSE,295000.0,4.0,195.0,NOT_INSTALLED,0,1,1,63.0,0,0.0,448,4,0,GOOD
2027,2027,https://www.immoweb.be/en/classified/apartment/for-sale/ciney/5590/10681927,Wallonie,Namur,Ciney,APARTMENT,APARTMENT,125000.0,3.0,80.0,NOT_INSTALLED,0,0,0,0.0,1,178.0,UNKNOWN,1,0,GOOD
2028,2028,https://www.immoweb.be/en/classified/loft/for-sale/p%C3%A9ruwelz/7600/10681917,Wallonie,Hainaut,Péruwelz,APARTMENT,LOFT,145000.0,0.0,655.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,3,0,
2029,2029,https://www.immoweb.be/en/classified/house/for-sale/budingen/3440/10681910,Flanders,Flemish Brabant,Budingen,HOUSE,HOUSE,335000.0,3.0,148.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,771,4,0,
2030,2030,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/10681906,Brussels,Brussels,Laeken,APARTMENT,APARTMENT,235000.0,2.0,90.0,INSTALLED,0,0,1,3.0,0,0.0,UNKNOWN,2,0,
2031,2031,https://www.immoweb.be/en/classified/house/for-sale/het%20voor%20%28vilvoorde%29/1800/10681904,Flanders,Flemish Brabant,Het Voor (Vilvoorde),HOUSE,HOUSE,335000.0,4.0,120.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,214,3,0,TO_BE_DONE_UP
2032,2032,https://www.immoweb.be/en/classified/duplex/for-sale/gistel/8470/10681902,Flanders,West Flanders,Gistel,APARTMENT,DUPLEX,239500.0,4.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,2,0,JUST_RENOVATED
2033,2033,https://www.immoweb.be/en/classified/house/for-sale/ransart/6043/10681900,Wallonie,Hainaut,Ransart,HOUSE,HOUSE,165000.0,1.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,1,0,
2034,2034,https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/10681898,Wallonie,Luxembourg,Libramont-Chevigny,APARTMENT,APARTMENT,237500.0,2.0,207.7073648685428,INSTALLED,0,0,1,9.0,0,0.0,UNKNOWN,1,0,AS_NEW
2035,2035,https://www.immoweb.be/en/classified/house/for-sale/houthulst/8650/10681897,Flanders,West Flanders,Houthulst,HOUSE,HOUSE,335000.0,4.0,219.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,918,4,0,GOOD
2036,2036,https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/10681895,Flanders,West Flanders,Gistel,APARTMENT,APARTMENT,220000.0,2.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,2,0,JUST_RENOVATED
2037,2037,https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/10526815,Flanders,Flemish Brabant,Tienen,APARTMENT,APARTMENT,265000.0,2.0,106.0,INSTALLED,0,0,1,6.0,0,0.0,UNKNOWN,3,0,GOOD
2038,2038,https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/10681892,Flanders,West Flanders,Gistel,APARTMENT,APARTMENT,235000.0,2.0,207.7073648685428,NOT_INSTALLED,0,0,1,10.0,0,0.0,UNKNOWN,2,0,JUST_RENOVATED
2039,2039,https://www.immoweb.be/en/classified/house/for-sale/heverlee/3001/10681889,Flanders,Flemish Brabant,Heverlee,HOUSE,HOUSE,325000.0,3.0,105.0,SEMI_EQUIPPED,0,0,1,0.0,0,0.0,0,1,0,TO_BE_DONE_UP
2040,2040,https://www.immoweb.be/en/classified/villa/for-sale/braine-le-ch%C3%A2teau/1440/10651620,Wallonie,Walloon Brabant,Braine-le-Château,HOUSE,VILLA,1650000.0,4.0,414.0,USA_HYPER_EQUIPPED,0,1,1,110.0,1,1000.0,2400,6,1,AS_NEW
2041,2041,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10652878,Brussels,Brussels,Uccle,HOUSE,HOUSE,1695000.0,6.0,448.0,INSTALLED,0,1,1,48.0,1,900.0,1140,4,0,AS_NEW
2042,2042,https://www.immoweb.be/en/classified/house/for-sale/oud-heverlee/3050/10656968,Flanders,Flemish Brabant,Oud-Heverlee,HOUSE,HOUSE,389000.0,3.0,155.0,HYPER_EQUIPPED,0,0,1,14.0,1,380.0,446,2,0,GOOD
2043,2043,https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/10658506,Wallonie,Walloon Brabant,Waterloo,HOUSE,VILLA,640000.0,4.0,200.0,INSTALLED,0,1,1,0.0,1,0.0,658,4,0,GOOD
2044,2044,https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen%20moerbeke/9500/10679016,Flanders,East Flanders,Geraardsbergen Moerbeke,HOUSE,VILLA,327000.0,3.0,181.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,343,3,0,AS_NEW
2045,2045,https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen%20moerbeke/9500/10679018,Flanders,East Flanders,Geraardsbergen Moerbeke,HOUSE,VILLA,329000.0,3.0,184.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,362,3,0,AS_NEW
2046,2046,https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen%20moerbeke/9500/10679017,Flanders,East Flanders,Geraardsbergen Moerbeke,HOUSE,VILLA,329000.0,3.0,177.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,406,3,0,AS_NEW
2047,2047,https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen%20moerbeke/9500/10679015,Flanders,East Flanders,Geraardsbergen Moerbeke,HOUSE,VILLA,329000.0,3.0,184.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,353,3,0,AS_NEW
2048,2048,https://www.immoweb.be/en/classified/house/for-sale/mons-lez-li%C3%88ge/4400/10664723,Wallonie,Liège,MONS-LEZ-LIÈGE,HOUSE,HOUSE,239000.0,4.0,110.0,SEMI_EQUIPPED,0,0,0,0.0,1,495.0,601,3,0,GOOD
2049,2049,https://www.immoweb.be/en/classified/house/for-sale/lonzee/5030/10665402,Wallonie,Namur,LONZEE,HOUSE,HOUSE,250000.0,2.0,120.0,NOT_INSTALLED,0,0,0,0.0,1,200.0,427,3,0,TO_RENOVATE
2050,2050,https://www.immoweb.be/en/classified/house/for-sale/soli%C3%88res/4500/10665684,Wallonie,Liège,SOLIÈRES,HOUSE,HOUSE,349000.0,4.0,238.0,INSTALLED,0,0,1,0.0,1,0.0,1280,4,0,GOOD
2051,2051,https://www.immoweb.be/en/classified/bungalow/for-sale/herzele/9550/10663715,Flanders,East Flanders,Herzele,HOUSE,BUNGALOW,395000.0,3.0,210.0,INSTALLED,0,0,1,0.0,0,0.0,719,4,0,GOOD
2052,2052,https://www.immoweb.be/en/classified/apartment-block/for-sale/essenbeek/1500/10665701,Flanders,Flemish Brabant,ESSENBEEK,HOUSE,APARTMENT_BLOCK,450000.0,3.0,203.0,INSTALLED,0,0,1,0.0,1,110.0,330,3,0,TO_BE_DONE_UP
2053,2053,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/10663688,Flanders,Antwerp,Mechelen,HOUSE,HOUSE,469000.0,3.0,147.0,INSTALLED,0,0,1,12.0,0,0.0,57,2,0,JUST_RENOVATED
2054,2054,https://www.immoweb.be/en/classified/apartment-block/for-sale/diepenbeek/3590/10665682,Flanders,Limburg,Diepenbeek,HOUSE,APARTMENT_BLOCK,680000.0,8.0,435.0,INSTALLED,0,0,0,0.0,1,0.0,1388,4,0,GOOD
2055,2055,https://www.immoweb.be/en/classified/exceptional-property/for-sale/diepenbeek/3590/10665681,Flanders,Limburg,Diepenbeek,HOUSE,EXCEPTIONAL_PROPERTY,680000.0,8.0,435.0,INSTALLED,0,0,0,0.0,1,0.0,1388,4,0,GOOD
2056,2056,https://www.immoweb.be/en/classified/house/for-sale/dilbeek/1700/10664363,Flanders,Flemish Brabant,Dilbeek,HOUSE,HOUSE,749000.0,3.0,240.0,HYPER_EQUIPPED,0,0,1,44.0,1,440.0,620,4,0,AS_NEW
2057,2057,https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/10663707,Flanders,West Flanders,Knokke-Heist,HOUSE,HOUSE,1250000.0,5.0,180.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,145,2,0,GOOD
2058,2058,https://www.immoweb.be/en/classified/house/for-sale/antwerp/2140/10670798,Flanders,Antwerp,Antwerp,HOUSE,HOUSE,299000.0,3.0,201.0,NOT_INSTALLED,0,0,1,15.0,0,0.0,91,1,0,TO_BE_DONE_UP
2059,2059,https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/10668594,Brussels,Brussels,Schaerbeek,HOUSE,APARTMENT_BLOCK,415000.0,5.0,215.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,95,2,0,TO_RENOVATE
2060,2060,https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/10668595,Brussels,Brussels,Schaerbeek,HOUSE,APARTMENT_BLOCK,895000.0,7.0,426.0,NOT_INSTALLED,0,0,1,9.0,0,0.0,270,2,0,TO_BE_DONE_UP
2061,2061,https://www.immoweb.be/en/classified/house/for-sale/ougr%C3%A9e/4102/10436253,Wallonie,Liège,Ougrée,HOUSE,HOUSE,199000.0,4.0,150.0,INSTALLED,0,0,1,0.0,0,0.0,340,4,0,GOOD
2062,2062,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beauvechain/1320/10421385,Wallonie,Walloon Brabant,Beauvechain,HOUSE_GROUP,HOUSE_GROUP,,0.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,
2063,2063,https://www.immoweb.be/en/classified/house/for-sale/gr%C3%82ce-hollogne/4460/10677391,Wallonie,Liège,GRÂCE-HOLLOGNE,HOUSE,HOUSE,182000.0,3.0,120.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,430,1,0,GOOD
2064,2064,https://www.immoweb.be/en/classified/villa/for-sale/waregem/8790/10677821,Flanders,West Flanders,Waregem,HOUSE,VILLA,399500.0,4.0,200.0,SEMI_EQUIPPED,0,0,1,0.0,0,0.0,980,1,0,GOOD
2065,2065,https://www.immoweb.be/en/classified/house/for-sale/aalter/9880/10650422,Flanders,East Flanders,Aalter,HOUSE,HOUSE,410000.0,2.0,100.0,INSTALLED,0,0,0,0.0,1,0.0,1003,1,0,AS_NEW
2066,2066,https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/10677168,Flanders,Antwerp,Edegem,HOUSE,HOUSE,499000.0,4.0,213.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,175,2,0,AS_NEW
2067,2067,https://www.immoweb.be/en/classified/house/for-sale/ivoz-ramet/4400/10470376,Wallonie,Liège,IVOZ-RAMET,HOUSE,HOUSE,20000.0,3.0,130.0,INSTALLED,0,0,1,0.0,0,0.0,182,3,0,GOOD
2068,2068,https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/10554728,Wallonie,Liège,Herstal,HOUSE,HOUSE,50000.0,2.0,120.0,USA_INSTALLED,1,0,1,12.0,1,80.0,221,2,0,TO_BE_DONE_UP
2069,2069,https://www.immoweb.be/en/classified/house/for-sale/liege/4000/10602390,Wallonie,Liège,Liege,HOUSE,HOUSE,109000.0,2.0,62.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,45,2,0,TO_BE_DONE_UP
2070,2070,https://www.immoweb.be/en/classified/duplex/for-sale/antwerp/2000/10681313,Flanders,Antwerp,Antwerp,APARTMENT,DUPLEX,498000.0,3.0,124.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,,2,0,GOOD
2071,2071,https://www.immoweb.be/en/classified/apartment/for-sale/brussels%20city/1000/10681308,Brussels,Brussels,Brussels City,APARTMENT,APARTMENT,535000.0,4.0,149.0,HYPER_EQUIPPED,0,0,1,4.0,0,0.0,UNKNOWN,1,0,GOOD
2072,2072,https://www.immoweb.be/en/classified/house/for-sale/boechout/2530/10681269,Flanders,Antwerp,Boechout,HOUSE,HOUSE,465000.0,3.0,154.0,SEMI_EQUIPPED,0,0,1,16.0,0,0.0,284,3,0,
2073,2073,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/fossesla-ville/5070/10681268,Wallonie,Namur,Fossesla-Ville,APARTMENT_GROUP,APARTMENT_GROUP,,0.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,
2074,2074,https://www.immoweb.be/en/classified/house/for-sale/de%20haan/8420/10681266,Flanders,West Flanders,De Haan,HOUSE,HOUSE,455165.0,3.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,424,3,0,AS_NEW
2075,2075,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10681264,Flanders,Flemish Brabant,Halle,APARTMENT,APARTMENT,299000.0,3.0,111.0,USA_INSTALLED,0,0,0,0.0,1,0.0,UNKNOWN,2,0,JUST_RENOVATED
2076,2076,https://www.immoweb.be/en/classified/bungalow/for-sale/sprimont/4140/10681263,Wallonie,Liège,Sprimont,HOUSE,BUNGALOW,425000.0,4.0,220.0,USA_HYPER_EQUIPPED,0,0,1,49.0,1,1500.0,2200,4,0,GOOD
2077,2077,https://www.immoweb.be/en/classified/house/for-sale/bekkevoort/3460/10681261,Flanders,Flemish Brabant,Bekkevoort,HOUSE,HOUSE,397708.0,3.0,149.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,323,3,0,
2078,2078,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10681259,Brussels,Brussels,Evere,APARTMENT,APARTMENT,375000.0,2.0,101.0,USA_HYPER_EQUIPPED,0,0,1,18.0,0,0.0,UNKNOWN,2,0,AS_NEW
2079,2079,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10681258,Brussels,Brussels,Uccle,APARTMENT,APARTMENT,380000.0,3.0,108.0,INSTALLED,0,0,1,17.0,0,0.0,UNKNOWN,3,0,TO_BE_DONE_UP
2080,2080,https://www.immoweb.be/en/classified/villa/for-sale/la%20hulpe/1310/10681254,Wallonie,Walloon Brabant,La Hulpe,HOUSE,VILLA,625000.0,4.0,185.0,HYPER_EQUIPPED,0,0,1,20.0,0,0.0,1030,4,0,TO_BE_DONE_UP
2081,2081,https://www.immoweb.be/en/classified/loft/for-sale/koekelberg/1081/10681253,Brussels,Brussels,Koekelberg,APARTMENT,LOFT,219000.0,1.0,110.0,INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,2,0,GOOD
2082,2082,https://www.immoweb.be/en/classified/apartment-block/for-sale/molenbeek-saint-jean/1080/10681252,Brussels,Brussels,Molenbeek-Saint-Jean,HOUSE,APARTMENT_BLOCK,549000.0,0.0,250.0,INSTALLED,0,0,1,0.0,0,0.0,250,2,0,TO_BE_DONE_UP
2083,2083,https://www.immoweb.be/en/classified/house/for-sale/huizingen/1654/10681251,Flanders,Flemish Brabant,Huizingen,HOUSE,HOUSE,285000.0,3.0,172.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,780,3,0,
2084,2084,https://www.immoweb.be/en/classified/house/for-sale/herentals/2200/10681247,Flanders,Antwerp,Herentals,HOUSE,HOUSE,369000.0,4.0,183.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,422,2,0,
2085,2085,https://www.immoweb.be/en/classified/other-property/for-sale/temse/9140/10166506,Flanders,East Flanders,Temse,HOUSE,OTHER_PROPERTY,425000.0,4.0,401.0,USA_INSTALLED,0,0,1,44.0,0,0.0,285,2,0,GOOD
2086,2086,https://www.immoweb.be/en/classified/apartment/for-sale/profondeville/5170/10681244,Wallonie,Namur,Profondeville,APARTMENT,APARTMENT,319000.0,1.0,93.0,USA_HYPER_EQUIPPED,0,0,1,26.0,1,96.0,UNKNOWN,3,0,AS_NEW
2087,2087,https://www.immoweb.be/en/classified/apartment/for-sale/profondeville/5170/10681243,Wallonie,Namur,Profondeville,APARTMENT,APARTMENT,420000.0,3.0,146.0,USA_HYPER_EQUIPPED,0,0,1,973.0,0,0.0,UNKNOWN,3,0,
2088,2088,https://www.immoweb.be/en/classified/house/for-sale/jemappes/7012/10681236,Wallonie,Hainaut,Jemappes,HOUSE,HOUSE,95000.0,2.0,88.0,SEMI_EQUIPPED,0,0,1,25.0,1,71.0,150,2,0,TO_RENOVATE
2089,2089,https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/10681220,Flanders,Flemish Brabant,Tervuren,HOUSE,HOUSE,515000.0,3.0,207.7073648685428,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,335,2,0,TO_RENOVATE
2090,2090,https://www.immoweb.be/en/classified/villa/for-sale/oud-heverlee/3050/10681219,Flanders,Flemish Brabant,Oud-Heverlee,HOUSE,VILLA,580000.0,4.0,207.7073648685428,INSTALLED,0,0,0,0.0,0,0.0,4765,4,0,TO_RENOVATE
2091,2091,https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/10681218,Flanders,Antwerp,Nijlen,HOUSE,HOUSE,449517.0,4.0,207.7073648685428,INSTALLED,0,0,0,0.0,0,0.0,275,1,0,GOOD
2092,2092,https://www.immoweb.be/en/classified/apartment/for-sale/weelde/2381/10681217,Flanders,Antwerp,Weelde,APARTMENT,APARTMENT,236000.0,2.0,207.7073648685428,INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,GOOD
2093,2093,https://www.immoweb.be/en/classified/apartment/for-sale/ravels/2380/10681216,Flanders,Antwerp,Ravels,APARTMENT,APARTMENT,236000.0,2.0,207.7073648685428,INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,GOOD
2094,2094,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10681205,Flanders,West Flanders,Blankenberge,APARTMENT,APARTMENT,230000.0,1.0,60.0,NOT_INSTALLED,1,0,0,0.0,0,0.0,,1,0,AS_NEW
2095,2095,https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10681204,Flanders,West Flanders,Middelkerke,APARTMENT,APARTMENT,425000.0,3.0,120.0,USA_INSTALLED,0,0,1,0.0,0,0.0,,1,0,AS_NEW
2096,2096,https://www.immoweb.be/en/classified/flat-studio/for-sale/koksijde/8670/10681203,Flanders,West Flanders,Koksijde,APARTMENT,FLAT_STUDIO,169000.0,0.0,43.0,INSTALLED,1,0,1,0.0,0,0.0,,1,0,AS_NEW
2097,2097,https://www.immoweb.be/en/classified/house/for-sale/vinkem/8630/10681202,Flanders,West Flanders,Vinkem,HOUSE,HOUSE,625000.0,5.0,207.7073648685428,HYPER_EQUIPPED,0,0,1,0.0,1,0.0,453,1,0,AS_NEW
2098,2098,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/10681201,Flanders,West Flanders,Nieuwpoort,APARTMENT,APARTMENT,895000.0,3.0,101.0,INSTALLED,0,0,1,0.0,0,0.0,,1,0,
2099,2099,https://www.immoweb.be/en/classified/apartment/for-sale/ninove/9400/10681196,Flanders,East Flanders,Ninove,APARTMENT,APARTMENT,374900.0,2.0,207.7073648685428,INSTALLED,0,0,0,0.0,0,0.0,UNKNOWN,1,0,GOOD
2100,2100,https://www.immoweb.be/en/classified/house/for-sale/musson/6750/10464316,Wallonie,Luxembourg,Musson,HOUSE,HOUSE,279000.0,4.0,128.0,SEMI_EQUIPPED,0,0,1,17.0,1,0.0,185,3,0,TO_RENOVATE
2101,2101,https://www.immoweb.be/en/classified/bungalow/for-sale/wichelen/9260/10629762,Flanders,East Flanders,Wichelen,HOUSE,BUNGALOW,279000.0,3.0,180.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,280,2,0,TO_BE_DONE_UP
2102,2102,https://www.immoweb.be/en/classified/house/for-sale/bouillon%20-%20bellevaux/6830/10508524,Wallonie,Luxembourg,Bouillon - Bellevaux,HOUSE,HOUSE,289000.0,5.0,221.0,SEMI_EQUIPPED,0,0,1,50.0,1,1500.0,2339,3,0,GOOD
2103,2103,https://www.immoweb.be/en/classified/house/for-sale/amay/4540/10640116,Wallonie,Liège,Amay,HOUSE,HOUSE,295000.0,4.0,160.0,INSTALLED,0,0,0,0.0,0,0.0,923,4,0,TO_BE_DONE_UP
2104,2104,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10630008,Flanders,East Flanders,Ronse,HOUSE,HOUSE,295000.0,4.0,172.0,HYPER_EQUIPPED,0,0,1,20.0,1,500.0,775,4,0,GOOD
2105,2105,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ronse/9600/10003436,Flanders,East Flanders,Ronse,HOUSE,MIXED_USE_BUILDING,295000.0,5.0,207.7073648685428,INSTALLED,0,0,1,10.0,0,0.0,480,2,0,TO_BE_DONE_UP
2106,2106,https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/10645672,Flanders,East Flanders,Herzele,HOUSE,HOUSE,298000.0,4.0,210.0,INSTALLED,0,0,1,0.0,0,0.0,623,4,0,GOOD
2107,2107,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/herzele/9550/10622501,Flanders,East Flanders,Herzele,HOUSE,MIXED_USE_BUILDING,298000.0,7.0,220.0,INSTALLED,0,0,1,0.0,0,0.0,477,2,0,GOOD
2108,2108,https://www.immoweb.be/en/classified/house/for-sale/jupille-sur-meuse/4020/10647885,Wallonie,Liège,JUPILLE-SUR-MEUSE,HOUSE,HOUSE,299000.0,5.0,192.0,HYPER_EQUIPPED,0,0,1,0.0,1,0.0,595,3,0,TO_RENOVATE
2109,2109,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10283811,Wallonie,Liège,Seraing,HOUSE,HOUSE,299000.0,3.0,137.0,HYPER_EQUIPPED,0,0,1,30.0,1,203.0,370,3,0,AS_NEW
2110,2110,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10590683,Flanders,East Flanders,Ronse,HOUSE,HOUSE,299500.0,3.0,152.0,HYPER_EQUIPPED,0,0,1,24.0,1,100.0,240,3,0,AS_NEW
2111,2111,https://www.immoweb.be/en/classified/house/for-sale/gembloux/5030/10549310,Wallonie,Namur,Gembloux,HOUSE,HOUSE,300000.0,3.0,152.0,SEMI_EQUIPPED,0,0,1,30.0,1,800.0,1191,3,0,GOOD
2112,2112,https://www.immoweb.be/en/classified/villa/for-sale/seneffe/7180/9928136,Wallonie,Hainaut,Seneffe,HOUSE,VILLA,315000.0,3.0,174.0,SEMI_EQUIPPED,0,1,1,67.0,1,0.0,2129,4,0,TO_RENOVATE
2113,2113,https://www.immoweb.be/en/classified/house/for-sale/herent/3020/10543076,Flanders,Flemish Brabant,Herent,HOUSE,HOUSE,319000.0,3.0,129.0,INSTALLED,0,0,0,0.0,0,0.0,76,2,0,GOOD
2114,2114,https://www.immoweb.be/en/classified/house/for-sale/nandrin/4550/10305505,Wallonie,Liège,Nandrin,HOUSE,HOUSE,319000.0,3.0,165.0,SEMI_EQUIPPED,0,0,1,50.0,1,750.0,1311,4,0,GOOD
2115,2115,https://www.immoweb.be/en/classified/house/for-sale/chiny/6810/10614054,Wallonie,Luxembourg,Chiny,HOUSE,HOUSE,319000.0,6.0,272.0,INSTALLED,0,0,1,75.0,1,1300.0,1570,2,0,GOOD
2116,2116,https://www.immoweb.be/en/classified/house/for-sale/villers-le-bouillet/4530/10594487,Wallonie,Liège,Villers-le-Bouillet,HOUSE,HOUSE,325000.0,6.0,190.0,INSTALLED,0,0,1,0.0,1,0.0,877,4,0,GOOD
2117,2117,https://www.immoweb.be/en/classified/house/for-sale/dilbeek/1700/10641007,Flanders,Flemish Brabant,Dilbeek,HOUSE,HOUSE,329000.0,3.0,158.0,INSTALLED,0,0,1,0.0,0,0.0,140,2,0,TO_RENOVATE
2118,2118,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/10582079,Flanders,Flemish Brabant,Vilvoorde,HOUSE,HOUSE,329000.0,3.0,126.0,INSTALLED,0,0,1,23.0,0,0.0,100,2,0,GOOD
2119,2119,https://www.immoweb.be/en/classified/house/for-sale/hulshout/2235/10502676,Flanders,Antwerp,Hulshout,HOUSE,HOUSE,329000.0,3.0,186.0,SEMI_EQUIPPED,0,0,1,7.0,1,112.0,290,3,0,GOOD
2120,2120,https://www.immoweb.be/en/classified/house/for-sale/sint-gillis-waas/9170/10638294,Flanders,East Flanders,Sint-Gillis-Waas,HOUSE,HOUSE,329000.0,5.0,173.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,635,3,0,TO_BE_DONE_UP
